TRANSACTION_DATE,STOCK,TYPE,total_volume,total_value,avg_price,transactions
2004-08-03,nvda,sell,2132,10174.735027876672,4.772389787934649,1
2004-08-04,aapl,buy,2550,5192.180079365973,2.0361490507317543,1
2004-08-04,adbe,buy,6770,148478.5325868738,21.931836423467328,1
2004-08-04,amzn,sell,4335,158377.1941616752,36.53453152518459,1
2004-08-04,ibm,buy,6513,465008.8448685921,71.39702823101368,1
2004-08-04,msft,sell,191,4048.5449354368043,21.19657034260107,1
2004-08-04,nvda,buy,1773,8135.583196804493,4.588597403725038,1
2004-08-04,nvda,sell,9972,45878.45617389412,4.600727654822916,1
2004-08-05,aapl,buy,9282,19051.667246080313,2.052539026727032,1
2004-08-05,aapl,sell,476,980.0034584951792,2.0588307951579394,1
2004-08-05,adbe,buy,20599,445843.70754409663,21.640222461298404,3
2004-08-05,adbe,sell,8470,184996.62808558243,21.84139646819155,1
2004-08-05,csco,buy,4072,70743.03513460308,17.373043991798397,1
2004-08-05,csco,sell,9035,156266.33680859057,17.29566539110023,1
2004-08-05,ebay,sell,8024,125798.35321983375,15.671194023477927,2
2004-08-05,ibm,buy,1789,128542.9236794181,71.85182989347015,1
2004-08-05,intc,buy,2585,48762.02945880444,18.863454336094563,1
2004-08-06,adbe,sell,9983,213078.55506750217,21.34414054567787,1
2004-08-06,amd,sell,4477,50347.76639184955,11.245871429941825,1
2004-08-06,amzn,buy,8867,319919.8354109456,36.08759689408896,2
2004-08-06,amzn,sell,14477,512997.269141163,35.36115889979498,3
2004-08-06,ibm,sell,4758,335335.3810499788,70.47822216266893,1
2004-08-06,msft,buy,21465,447111.62269348395,20.79864265120162,4
2004-08-06,nvda,buy,6618,20663.51504541574,3.122320194230242,1
2004-08-09,aapl,sell,2156,4163.729001346241,1.9312286648173658,1
2004-08-09,amd,sell,5985,69548.25921678847,11.620427605144274,1
2004-08-09,bb,buy,13493,244902.9648964263,18.112332102945132,2
2004-08-09,bb,sell,801,14662.077094227778,18.267943478505984,2
2004-08-09,nvda,buy,3937,12021.0734949086,3.0533587744243333,1
2004-08-09,nvda,sell,2900,8774.366740125452,3.020801744412217,2
2004-08-10,amzn,buy,1295,47140.29692915162,36.40177369046457,1
2004-08-10,amzn,sell,8399,303027.4377360079,36.0789900864398,1
2004-08-10,csco,sell,4672,78304.78360600413,16.76044169649061,1
2004-08-10,ebay,sell,98,1524.6559509018255,15.557713784712504,1
2004-08-10,msft,buy,5605,116468.7908778594,20.77944529489017,1
2004-08-10,nvda,sell,2004,6451.325003085032,3.219224053435645,1
2004-08-11,aapl,buy,2198,4310.122183726309,1.9609291099755728,1
2004-08-11,amd,sell,1670,18750.283673226666,11.227714774387225,1
2004-08-11,bb,buy,5215,94594.02483468289,18.138835059383105,1
2004-08-11,ebay,buy,8469,136417.08663058947,16.10781516478799,1
2004-08-11,ibm,sell,9185,643254.4825120884,70.03314997409781,1
2004-08-11,intc,sell,4391,77152.40992088965,17.57057843791611,1
2004-08-11,nvda,buy,516,1656.5395501775145,3.2103479654602993,1
2004-08-12,aapl,buy,4373,8542.361684286821,1.9534328114079171,1
2004-08-12,adbe,sell,9012,193617.51400254795,21.484411229754542,1
2004-08-12,amzn,sell,6917,258052.64712125895,37.30701852266285,1
2004-08-12,bb,sell,1466,26041.482835057366,17.763630856110073,1
2004-08-12,csco,buy,9538,143437.5332006589,15.01041036400591,2
2004-08-12,ebay,buy,12250,197921.59010387008,16.158893373094635,2
2004-08-12,ebay,sell,8277,132557.7041710448,16.015187165765955,1
2004-08-12,msft,buy,5256,106387.22517666871,20.241100680492526,1
2004-08-13,adbe,buy,1171,25247.983278636984,21.561044644438073,1
2004-08-13,adbe,sell,9461,204814.52492962696,21.661914420755462,2
2004-08-13,amd,buy,8186,89587.94834839542,10.94404450872165,1
2004-08-13,amzn,buy,7423,272929.94486661407,36.76814561048283,1
2004-08-13,csco,sell,1511,22702.96225538339,15.025123928116075,1
2004-08-13,ebay,buy,6546,105608.16569820214,16.133236434189143,1
2004-08-13,ebay,sell,14647,236442.76935351687,16.14150441212345,2
2004-08-13,ibm,sell,8907,621076.069283106,69.72898498743753,1
2004-08-13,nvda,buy,4470,14505.233085877453,3.2424778900928075,2
2004-08-16,aapl,buy,7892,15841.352069663566,2.0072671147571675,1
2004-08-16,aapl,sell,5567,11018.389587829195,1.979232906022848,1
2004-08-16,adbe,buy,1995,44576.19592814281,22.339861220935447,2
2004-08-16,amd,sell,7951,89702.10829047555,11.281864959184448,1
2004-08-16,bb,sell,8930,162847.34462677914,18.235984840624763,1
2004-08-16,csco,sell,2440,36016.54507817021,14.760879130397628,1
2004-08-16,ebay,buy,6524,107915.32826143011,16.461380883125948,2
2004-08-16,ebay,sell,3580,59085.426585980094,16.504309102229076,1
2004-08-16,ibm,buy,5050,353237.62161230494,69.94804388362473,1
2004-08-16,ibm,sell,1966,138754.28797987872,70.57695217694747,1
2004-08-16,intc,buy,6886,117966.53330360255,17.131358307232436,1
2004-08-17,adbe,sell,3024,67979.31616512235,22.479932594286492,1
2004-08-17,amzn,buy,5127,197580.4534908139,38.537244683209266,1
2004-08-17,csco,sell,9483,145810.80010043192,15.37602025734809,1
2004-08-17,ebay,buy,3531,58853.53070718506,16.667666583739752,1
2004-08-17,ibm,buy,4480,314107.880274025,70.11336613259488,1
2004-08-17,ibm,sell,5538,387494.8618588889,69.97018090626379,1
2004-08-17,nvda,buy,14841,49593.90605380975,3.339720517072035,2
2004-08-18,aapl,buy,496,993.8896486593997,2.003809775522983,1
2004-08-18,aapl,sell,2989,6059.843244718694,2.0273814803341232,1
2004-08-18,bb,sell,9649,185081.04586066148,19.30378771621728,2
2004-08-18,csco,sell,7806,120191.60986217391,15.397336646448105,1
2004-08-18,ebay,sell,7066,117724.03329262458,16.660633072831104,1
2004-08-18,ibm,buy,691,48236.547462759496,69.80687042367511,1
2004-08-18,msft,buy,19390,398735.5026007718,20.564388671953388,2
2004-08-19,adbe,buy,1245,28444.89340212963,22.847303937453518,1
2004-08-19,amd,sell,8016,94396.38599491869,11.775996256851133,1
2004-08-19,amzn,buy,282,10794.307871562989,38.27768748781202,1
2004-08-19,ebay,buy,3104,52501.18831221297,16.914042626357272,1
2004-08-19,msft,buy,5155,106310.64012482726,20.622820586775415,1
2004-08-19,nvda,sell,9824,35508.199866261144,3.6144340254744654,1
2004-08-20,adbe,sell,7572,171216.1324324588,22.611744906558215,1
2004-08-20,amzn,sell,9801,387225.21711433976,39.50874575189672,1
2004-08-20,csco,sell,1347,20745.802064719843,15.401486313823195,1
2004-08-20,ebay,sell,818,13950.49671348076,17.054396960245427,1
2004-08-20,intc,buy,272,4741.859225576551,17.43330597638438,1
2004-08-20,intc,sell,18037,315002.126481266,17.464191181719258,2
2004-08-20,msft,buy,1175,24072.6909981834,20.48739659419864,1
2004-08-20,msft,sell,7439,151879.93799740443,20.416714342976803,1
2004-08-23,aapl,buy,2817,5599.165112696969,1.9876340478157506,1
2004-08-23,aapl,sell,3065,6037.0051996475895,1.969659118971481,1
2004-08-23,bb,buy,8195,172776.3346356405,21.083140285007993,1
2004-08-23,csco,sell,1981,31121.039665847908,15.709762577409343,1
2004-08-23,ebay,buy,9239,161299.65989912924,17.458562604083692,1
2004-08-23,ibm,buy,6579,467617.6690702248,71.07731708013753,1
2004-08-23,intc,buy,8466,148639.82720987164,17.55726756554118,1
2004-08-23,nvda,buy,5957,23327.38615333048,3.915962087179869,1
2004-08-24,aapl,buy,6754,13805.558516866566,2.044056635603578,1
2004-08-24,adbe,sell,1263,28879.40693000324,22.865722034840253,1
2004-08-24,csco,sell,7274,114835.59596271109,15.78713169682583,1
2004-08-24,ebay,buy,1018,17891.736266860466,17.575379436994563,1
2004-08-24,msft,buy,3507,71702.05893382535,20.4454117290634,1
2004-08-24,msft,sell,8072,165135.02988603472,20.457758905603907,1
2004-08-24,nvda,buy,4127,15517.204737256923,3.759923609706063,1
2004-08-24,nvda,sell,2129,8045.513159317974,3.779010408322205,1
2004-08-25,amd,sell,15925,192197.40508352092,12.06493243711616,2
2004-08-25,amzn,buy,3315,127298.11555829758,38.40063817746533,1
2004-08-25,bb,buy,9673,200932.76230785542,20.772538230937187,1
2004-08-25,bb,sell,9722,200343.87731250652,20.607269832596845,1
2004-08-25,csco,buy,8526,133282.84113482502,15.628212592775498,2
2004-08-25,csco,sell,8503,133587.33228627962,15.710611817744281,1
2004-08-25,ebay,buy,5209,91020.8870888036,17.473773678019505,1
2004-08-25,ebay,sell,3017,52962.20366766752,17.554591868633583,1
2004-08-25,intc,buy,4947,86691.0816832439,17.490191283936127,2
2004-08-26,adbe,buy,5419,124654.9504523565,23.003312502741558,1
2004-08-26,adbe,sell,554,12728.144799760988,22.974990613286984,1
2004-08-26,amd,buy,7948,93964.78126494221,11.822443541135154,1
2004-08-26,amzn,buy,10404,415875.4631975504,39.931780519820876,2
2004-08-26,bb,sell,7918,168069.7127373448,21.226283498022834,1
2004-08-26,ebay,buy,8023,145509.8730680773,18.136591433139387,1
2004-08-27,adbe,buy,8350,192841.26157716522,23.09476186552877,1
2004-08-27,adbe,sell,1080,25094.758501141296,23.235887501056755,1
2004-08-27,amzn,buy,5767,232325.87168099952,40.28539477735383,1
2004-08-27,bb,sell,1207,25352.048089288754,21.004182344066905,1
2004-08-27,ebay,buy,9377,169901.45076101043,18.11895603721984,1
2004-08-27,ebay,sell,10021,180980.39099801116,18.071274798766492,2
2004-08-30,aapl,sell,5805,12706.849000123591,2.1881795671581035,2
2004-08-30,adbe,sell,107,2466.880938333966,23.054962040504353,1
2004-08-30,amd,buy,5159,60139.668486199495,11.657233666640725,1
2004-08-30,bb,buy,4267,87529.41889539787,20.513104967283308,1
2004-08-30,msft,sell,4297,88678.86635493899,20.63739035488457,1
2004-08-31,adbe,buy,17194,391574.5021257338,22.769645216311268,2
2004-08-31,amd,sell,4752,54738.13354718473,11.53007583895737,2
2004-08-31,amzn,buy,6947,267943.57526543585,38.5696811955428,1
2004-08-31,ebay,sell,2349,42497.51799376871,18.09174882663632,1
2004-08-31,ibm,sell,9008,632985.768540226,70.26929046849756,1
2004-08-31,nvda,buy,3993,14982.229930781987,3.7521236991690423,1
2004-09-01,amzn,buy,3196,122157.20427747347,38.221903716355904,1
2004-09-01,bb,sell,4909,99174.84953498578,20.202658287835767,1
2004-09-01,csco,sell,4170,65158.15462100982,15.625456743647439,1
2004-09-01,intc,buy,5463,94990.55802563009,17.387984262425423,1
2004-09-01,nvda,buy,4625,17429.07617544957,3.7684489027999066,1
2004-09-02,adbe,buy,5435,126397.23123196195,23.277829013491292,2
2004-09-02,amzn,buy,9726,370956.0305278461,38.14065705612236,1
2004-09-02,amzn,sell,7230,282294.96367748524,39.04494656673378,1
2004-09-02,ebay,buy,1193,22176.948771770574,18.589227805339963,1
2004-09-02,ibm,buy,7336,518829.44554630556,70.72375211918015,1
2004-09-02,msft,sell,4251,87667.8139155376,20.62286848166022,1
2004-09-03,amzn,buy,1047,41884.06424986455,40.00388180502822,1
2004-09-03,bb,sell,3374,71513.97280979037,21.195605456369407,1
2004-09-03,ebay,sell,2870,54316.4455077316,18.92559076924446,1
2004-09-03,ibm,buy,3748,263695.8518276977,70.35829542290921,2
2004-09-03,intc,buy,630,10071.995502057278,15.987294447709965,1
2004-09-03,intc,sell,8232,132689.49905727146,16.118743811621897,1
2004-09-03,msft,sell,6873,140481.74340165834,20.583341147232435,2
2004-09-07,adbe,buy,225,5303.235271901719,23.56993454178542,1
2004-09-07,adbe,sell,6855,159857.52775986333,23.31984358276635,1
2004-09-07,amd,buy,2172,24174.540890924738,11.130083283114521,1
2004-09-07,amzn,sell,19,724.8723895166992,38.151178395615744,1
2004-09-07,csco,sell,7472,116414.49845694863,15.580098829891412,1
2004-09-07,ibm,sell,5209,371136.6986002795,71.24912624309455,1
2004-09-07,msft,buy,9264,189469.8728404517,20.452274702121297,1
2004-09-08,aapl,sell,1208,2810.974589161372,2.326965719504447,1
2004-09-08,amd,buy,9425,103511.75691774867,10.982679779071477,1
2004-09-08,bb,sell,2728,59508.71426359879,21.81404481803475,1
2004-09-08,ebay,buy,3622,68254.72652194246,18.844485511303827,1
2004-09-08,ibm,buy,9865,703244.13442789,71.59159089938974,2
2004-09-08,intc,buy,8058,128130.9518092172,15.901086101913277,1
2004-09-08,msft,buy,4359,89090.54539471205,20.438299012322105,1
2004-09-09,adbe,sell,9750,237848.65909320285,24.38394880353139,2
2004-09-09,amzn,buy,1560,58904.16571592952,37.75908058713431,1
2004-09-09,amzn,sell,10019,382012.6563372097,38.07369432298644,2
2004-09-09,csco,sell,11144,179082.44852976786,16.06398297792898,2
2004-09-09,ebay,sell,24,440.5389027858011,18.355787616075045,1
2004-09-09,nvda,sell,9466,37692.5902505283,3.9818920611164486,1
2004-09-10,adbe,buy,2587,63616.446953517494,24.59081830441341,1
2004-09-10,amd,buy,9638,111453.35834130815,11.563950855084888,1
2004-09-10,bb,buy,4304,97482.36496364571,22.64924836515932,1
2004-09-10,bb,sell,12841,285534.20837478864,22.24551467368527,2
2004-09-10,ebay,buy,6232,117398.7149060719,18.838047963105247,1
2004-09-10,ibm,buy,3802,276051.8877918006,72.6070194086798,1
2004-09-10,ibm,sell,127,9168.547029938769,72.19328370030527,1
2004-09-10,nvda,buy,5262,22604.467198011705,4.295793842267523,1
2004-09-10,nvda,sell,3251,13673.323595081427,4.205882373141011,1
2004-09-13,aapl,buy,9281,21170.316055648374,2.281038256184503,1
2004-09-13,bb,sell,16810,385468.1550443553,22.928807677591443,2
2004-09-13,msft,sell,8734,179746.7072141788,20.580113031163133,1
2004-09-13,nvda,buy,10375,45521.205583838135,4.43925398031299,2
2004-09-14,aapl,sell,6643,14896.297048542672,2.242405095369964,1
2004-09-14,adbe,sell,2883,71103.56128594726,24.663045884823884,1
2004-09-14,amd,buy,4091,52009.92843421841,12.713255544907947,1
2004-09-14,amzn,buy,7438,312597.8475946071,42.02713734802462,1
2004-09-14,csco,buy,9691,162913.08882078482,16.810761409636243,1
2004-09-14,csco,sell,5659,94664.61043828889,16.728151694343328,1
2004-09-14,ebay,buy,3632,70595.31797105997,19.437036886305055,1
2004-09-14,ibm,buy,9664,700051.6627188275,72.39544371180666,2
2004-09-14,ibm,sell,4936,357153.44826225186,72.35685742752266,1
2004-09-14,intc,buy,6504,107488.67140146147,16.526548493459636,1
2004-09-14,msft,sell,5190,106821.04865847868,20.58209030028491,1
2004-09-14,nvda,buy,9383,41423.97310345375,4.414789843701774,1
2004-09-14,nvda,sell,7174,31466.16140359066,4.386139030330452,1
2004-09-15,aapl,sell,8971,20251.72251967613,2.257465446402422,1
2004-09-15,adbe,buy,5365,128317.14987270578,23.917455707866875,1
2004-09-15,adbe,sell,2934,71879.8328068625,24.498920520403033,1
2004-09-15,amd,buy,2448,30496.95229436305,12.457905349004514,1
2004-09-15,amzn,buy,9790,412786.8894823939,42.164135800040235,1
2004-09-15,bb,buy,2330,54465.44586402861,23.375727838638888,1
2004-09-15,bb,sell,8388,197723.32360265637,23.57216542711688,1
2004-09-15,csco,buy,7550,121969.70623090515,16.154927977603332,1
2004-09-15,intc,sell,830,13608.214782490139,16.39543949697607,1
2004-09-16,adbe,sell,7207,171928.93907941488,23.85582615227069,1
2004-09-16,amd,buy,7808,95700.58958513445,12.25673534645677,1
2004-09-16,csco,buy,8752,142168.01522870758,16.24406024094008,1
2004-09-16,ebay,sell,9892,194207.82037213127,19.63281645492633,1
2004-09-16,msft,buy,7733,158584.34432462326,20.507480191985422,1
2004-09-16,nvda,sell,3932,16882.963775242177,4.293734429105335,1
2004-09-17,aapl,buy,8957,21120.590900136525,2.3579983141829324,1
2004-09-17,adbe,buy,9589,232234.09904993852,24.218802695790856,1
2004-09-17,amzn,buy,230,9762.312817899576,42.444838338693806,1
2004-09-17,bb,sell,7955,194893.77242215708,24.499531416990205,1
2004-09-17,csco,buy,8466,133832.38464917618,15.808219306541007,1
2004-09-17,csco,sell,9778,154476.9281624864,15.799515323759357,2
2004-09-17,ebay,buy,5544,107978.47098165793,19.476636179952727,1
2004-09-17,ibm,sell,5301,381758.1016971457,72.01624253860511,1
2004-09-17,nvda,buy,6478,28984.80570314203,4.474344813698986,1
2004-09-20,ebay,buy,4393,84490.72307317676,19.233035072428127,1
2004-09-20,ebay,sell,4067,78575.25775931055,19.320201071873754,1
2004-09-20,intc,buy,3633,59958.00236825106,16.50371658911397,1
2004-09-20,msft,buy,8875,183436.1325134316,20.66639063901953,2
2004-09-21,aapl,sell,8044,19778.28873713335,2.4541156037020677,3
2004-09-21,adbe,buy,11479,287922.89901071944,25.091924656755,2
2004-09-21,amd,sell,956,12399.963397411355,12.970673009844514,1
2004-09-21,ibm,buy,3660,261639.84288501495,71.48629587022266,1
2004-09-22,aapl,sell,8199,19596.281954998947,2.39008195572618,1
2004-09-22,amd,buy,7849,102543.16440692295,13.064487757284107,1
2004-09-22,csco,buy,2474,39058.1657456212,15.787455838973806,1
2004-09-22,ibm,buy,2668,189782.77965342446,71.13297588209312,1
2004-09-22,msft,sell,1224,25499.712055339125,20.83309808442739,1
2004-09-23,adbe,buy,6883,168788.47438207327,24.522515528413958,1
2004-09-23,amd,buy,1238,15880.451110322687,12.827504935640297,1
2004-09-23,amzn,buy,9422,387893.95448001806,41.168961417959885,1
2004-09-23,csco,buy,9822,154248.6903889236,15.704407492254491,1
2004-09-23,ebay,buy,18,339.8485492946115,18.88047496081175,1
2004-09-23,nvda,sell,14859,66131.23451427516,4.444617042045643,2
2004-09-24,aapl,buy,8710,21071.065855308825,2.4191809248345377,1
2004-09-24,amd,buy,9971,124992.7757904169,12.535630908676852,1
2004-09-24,bb,sell,5185,128754.38864046504,24.83209038388911,1
2004-09-24,intc,buy,10401,168868.2988438122,16.23599677958004,2
2004-09-24,msft,buy,6714,138149.13303136252,20.576278378219023,1
2004-09-24,nvda,sell,6296,28304.629424184983,4.49565270396839,1
2004-09-27,adbe,buy,50,1209.4276929602306,24.18855385920461,1
2004-09-27,adbe,sell,9157,222253.6234400761,24.271445172007873,1
2004-09-27,amd,sell,2690,33896.015221425514,12.600749152946287,1
2004-09-27,amzn,buy,9562,388328.21609975013,40.611610133837075,1
2004-09-27,csco,buy,6423,96615.23326865266,15.04207274928424,1
2004-09-27,csco,sell,5453,81231.8582546313,14.896728086306858,1
2004-09-27,ibm,buy,7167,504438.72598270053,70.38352532198975,1
2004-09-27,msft,buy,11598,237758.43370733716,20.50969842657069,2
2004-09-28,aapl,buy,3477,8403.20325769062,2.4167970255078,1
2004-09-28,adbe,sell,6502,156166.08393598994,24.018161171330352,1
2004-09-28,bb,buy,7745,195948.5769953783,25.300009941301266,1
2004-09-28,csco,buy,3435,51317.932848493336,14.939718442065017,1
2004-09-28,csco,sell,6432,95603.59602089087,14.863743162451938,1
2004-09-28,ibm,buy,15366,1084290.2387118863,70.52844353624401,2
2004-09-28,intc,buy,6848,108409.6773164032,15.830852411857945,1
2004-09-28,nvda,buy,10066,42810.52496332115,4.261267093404465,2
2004-09-29,aapl,buy,2527,6157.721175441988,2.436771339707949,1
2004-09-29,adbe,buy,5253,128488.08813620827,24.459944438646158,1
2004-09-29,amzn,sell,7297,295852.97956906084,40.235215438600505,2
2004-09-29,csco,buy,17793,268290.26899937895,15.065736094949258,3
2004-09-29,ebay,sell,9309,180221.70972994182,19.359943036839812,1
2004-09-29,nvda,buy,7087,31940.693900592505,4.506941428050304,1
2004-09-30,aapl,buy,3943,9734.172629693108,2.4685380719965333,2
2004-09-30,amd,buy,6274,78997.14073281262,12.591192338669527,1
2004-09-30,amzn,sell,4278,175072.04902932805,40.92380762723891,1
2004-09-30,bb,buy,8190,205404.3190501994,25.079892435921785,1
2004-09-30,bb,sell,8643,218712.1436190474,25.30511901180694,1
2004-09-30,ebay,buy,6809,131949.7475240156,19.380300098354233,2
2004-09-30,msft,buy,500,10407.850708905245,20.81570141781049,1
2004-10-01,bb,sell,633,15857.62869425465,25.05154612046548,1
2004-10-01,csco,buy,1948,29723.790462312838,15.258619333836158,1
2004-10-01,csco,sell,1637,24834.226889894264,15.170572321254896,1
2004-10-01,ebay,sell,3444,66752.23208934708,19.38218121061181,1
2004-10-01,intc,buy,2167,35751.44859559564,16.49813040867358,1
2004-10-04,amd,buy,11556,157530.72343585055,13.622260671263316,2
2004-10-04,amd,sell,8152,113289.56271118774,13.897149498428329,1
2004-10-04,amzn,buy,3684,152182.28782393556,41.30898149401074,1
2004-10-04,ebay,sell,9254,182628.94739643575,19.703288720969972,2
2004-10-04,msft,sell,999,21365.88527607672,21.387272548625344,1
2004-10-05,amzn,sell,7788,316116.21939726296,40.590166846078965,1
2004-10-05,ebay,buy,5046,99048.63988411297,19.628474185653978,2
2004-10-05,ebay,sell,5860,115639.26969051846,19.733663769713047,1
2004-10-05,ibm,sell,3635,266800.12583645293,73.23588909221343,2
2004-10-05,intc,buy,3494,59326.658740297156,16.979581780279666,1
2004-10-05,msft,sell,6324,134473.12321889392,21.26393472784534,1
2004-10-05,nvda,buy,7018,33438.43225536866,4.764666893041986,1
2004-10-06,amd,buy,31,430.7617686021162,13.89554092264891,1
2004-10-06,bb,sell,5469,138750.12112472436,25.370290935221128,1
2004-10-06,ebay,sell,9518,192790.6257297544,20.25807133061332,2
2004-10-06,ibm,sell,2416,176056.94118527765,72.87125049059506,1
2004-10-07,aapl,buy,2935,7550.4370537299465,2.5725509552742576,1
2004-10-07,csco,sell,4114,65564.04135508808,15.936811219029673,1
2004-10-07,ebay,buy,6406,129272.31495685352,20.14329520532841,2
2004-10-07,ebay,sell,15616,315454.25773622026,20.211308188141405,2
2004-10-07,nvda,buy,3067,14590.730250623592,4.757329719799019,1
2004-10-08,aapl,sell,4626,11742.373091593781,2.5383426484206186,1
2004-10-08,adbe,buy,5831,147624.50927520118,25.317185607134483,1
2004-10-08,adbe,sell,9917,247383.65009665975,24.94541192867397,1
2004-10-08,amzn,buy,11401,464500.7150150772,40.63926562563759,2
2004-10-08,csco,sell,4988,77884.38571419976,15.614351586647906,1
2004-10-08,ebay,buy,5784,112976.53731154214,19.53259635400106,1
2004-10-08,ebay,sell,6525,126857.33907605693,19.44173778943401,1
2004-10-08,msft,buy,8708,185069.64173093825,21.252829780769208,1
2004-10-08,nvda,buy,4938,22657.010377333667,4.5882969577427435,1
2004-10-08,nvda,sell,6479,30025.624056025896,4.63429912888191,1
2004-10-11,csco,buy,3068,47983.21488832595,15.639900550301808,1
2004-10-11,intc,buy,11913,197328.69203940482,16.55438842913381,2
2004-10-11,msft,buy,9084,192305.72012015944,21.169718199048816,1
2004-10-11,nvda,buy,9326,42016.72159984962,4.505331503307915,1
2004-10-11,nvda,sell,17182,77180.72908634249,4.495655201031605,2
2004-10-12,adbe,buy,13635,345820.9032407899,25.36821594818059,2
2004-10-12,adbe,sell,12575,326198.10168291564,25.90066372178164,3
2004-10-12,amd,buy,9154,126635.60268681066,13.833908967315999,1
2004-10-12,amd,sell,101,1394.5008821742613,13.806939427467933,1
2004-10-12,csco,buy,5380,85743.40470023105,15.937435817886813,1
2004-10-12,ibm,buy,3284,235655.8397781504,71.75878190564872,1
2004-10-12,ibm,sell,3670,262634.25568625337,71.56246748944234,1
2004-10-12,msft,sell,4808,101190.62704319398,21.046303461562808,1
2004-10-13,aapl,buy,6163,15642.011072272719,2.5380514477158393,1
2004-10-13,adbe,buy,8821,229149.94333889187,25.97777387358484,1
2004-10-13,amd,buy,5433,73576.36249060364,13.54249263585563,1
2004-10-13,amzn,buy,4372,179166.35134491028,40.98040973122376,1
2004-10-13,amzn,sell,9324,374782.07069969503,40.19541727795957,1
2004-10-13,bb,sell,8078,209738.83599626477,25.964203515259317,1
2004-10-13,msft,sell,7317,155217.13533383072,21.21322062782981,1
2004-10-13,nvda,buy,4409,20290.57780674496,4.602081607336122,1
2004-10-14,amd,buy,4477,60514.8718457757,13.516835346387246,1
2004-10-14,amzn,buy,723,28562.852860283645,39.506020553642664,1
2004-10-14,amzn,sell,3659,144689.62024407726,39.54348735831573,1
2004-10-14,bb,buy,7159,186176.1650985385,26.00588980284097,1
2004-10-14,csco,sell,15038,232458.88927663266,15.466197727093537,2
2004-10-14,ibm,sell,7165,505700.2204493993,70.57923523369146,1
2004-10-14,intc,buy,5600,93985.27190611733,16.795895650138462,2
2004-10-14,nvda,buy,4211,18231.180852297653,4.329418392851497,1
2004-10-14,nvda,sell,126,535.7367657840848,4.251879093524483,1
2004-10-15,aapl,buy,1465,4199.733317532713,2.866712162138371,1
2004-10-15,adbe,sell,6580,169936.98345780032,25.826289279300962,1
2004-10-15,amd,buy,2762,37793.83652211454,13.683503447543282,1
2004-10-15,amd,sell,9332,130339.00437057343,13.966888595217899,1
2004-10-15,bb,sell,2588,69011.32201678806,26.665889496440517,1
2004-10-15,ebay,buy,4719,94362.4556435073,19.996282187647235,1
2004-10-15,ebay,sell,6608,130358.50795452153,19.727377111761733,1
2004-10-15,ibm,buy,2233,158459.3005385523,70.9625170347301,1
2004-10-15,msft,buy,6885,145196.66146271236,21.088839718621983,1
2004-10-15,nvda,buy,2326,9860.608413563876,4.239298544094529,1
2004-10-15,nvda,sell,11833,48737.13165727233,4.141242563666993,2
2004-10-18,amd,buy,9671,135509.319061691,14.011924212769207,1
2004-10-18,amzn,buy,6828,266355.566677442,39.00930970671382,1
2004-10-18,ebay,buy,4056,79768.39654958379,19.666764435301722,1
2004-10-18,ebay,sell,11528,226717.57276256022,19.643357247757987,2
2004-10-18,ibm,buy,403,28915.04819299882,71.74949923821048,1
2004-10-18,ibm,sell,9898,704925.187838827,71.2189520952543,1
2004-10-18,intc,buy,5396,88949.46327162896,16.484333445446435,1
2004-10-19,aapl,sell,6661,20222.854054241106,3.0360087155443787,1
2004-10-19,adbe,buy,7557,199906.19258344904,26.46551447924393,2
2004-10-19,adbe,sell,6879,182265.45261834533,26.495922753066626,1
2004-10-19,csco,buy,3455,53792.641280166106,15.55143797696882,2
2004-10-19,ibm,buy,1958,145264.59977983628,74.20569983545668,2
2004-10-19,intc,sell,9374,158773.57724126114,16.93765492225956,1
2004-10-19,msft,buy,8435,180293.93402416853,21.374503144536874,1
2004-10-19,nvda,buy,16350,69530.55182069918,4.27693330286247,3
2004-10-20,amzn,sell,17854,683541.894703635,38.30784151908518,2
2004-10-20,csco,buy,1546,23456.904274732176,15.172641833591317,1
2004-10-20,intc,buy,3198,54274.708156918314,16.97145345744788,1
2004-10-20,intc,sell,2001,33338.309827488934,16.66082450149372,1
2004-10-20,msft,sell,9052,194886.60900682717,21.51981566365987,2
2004-10-21,adbe,sell,13211,361154.0893393728,27.337456358901676,2
2004-10-21,amd,sell,3821,60603.335726788035,15.860595584084804,1
2004-10-21,csco,buy,5519,85114.3619928851,15.422062328843106,1
2004-10-21,csco,sell,883,13435.231210244363,15.215437384195202,1
2004-10-21,ebay,sell,2084,42678.89820254858,20.479317755541548,1
2004-10-21,ibm,buy,5987,439325.6984335653,73.37993960807839,1
2004-10-21,intc,sell,5443,95109.93010427378,17.47380674339037,1
2004-10-21,msft,sell,5375,115890.42441683481,21.561009193829733,1
2004-10-22,adbe,sell,9015,241677.22932409256,26.808344905612042,1
2004-10-22,amd,buy,8508,131382.66146248335,15.44224981928577,1
2004-10-22,amzn,buy,9285,340305.23821350705,36.65107573651126,1
2004-10-22,amzn,sell,12502,435460.96731347486,34.86885918762196,3
2004-10-22,bb,buy,12772,372702.4022220536,29.284611022301373,2
2004-10-22,ebay,buy,9851,201067.6347712902,20.52113191945898,2
2004-10-22,ibm,buy,3036,224135.06561840884,73.82577918919922,1
2004-10-22,nvda,buy,2227,9428.17726192722,4.233577576078679,1
2004-10-25,amzn,buy,3616,122704.7887909005,33.933846457660536,1
