ACCOUNT_ID,CREDIT_LIMIT,NUM_TRANSACTIONS,TOTAL_VOLUME,TOTAL_VALUE,AVG_PRICE
88112,9000,28,107198,2889473.7992330673,31.42551092791974
88112,9000,28,107198,2889473.7992330673,31.42551092791974
567199,10000,3,25594,613858.821041841,24.21190898944727
567199,10000,3,25594,613858.821041841,24.21190898944727
359211,10000,87,416147,16692874.281508971,45.56447057062608
359211,10000,87,416147,16692874.281508971,45.56447057062608
436071,10000,81,358187,18258220.52492529,53.18192327965182
436071,10000,81,358187,18258220.52492529,53.18192327965182
436071,10000,81,358187,18258220.52492529,53.18192327965182
436071,10000,81,358187,18258220.52492529,53.18192327965182
226641,10000,19,92304,9241031.219295604,56.320800867876095
226641,10000,19,92304,9241031.219295604,56.320800867876095
660732,10000,36,171753,5919308.342214603,33.46509154397083
660732,10000,36,171753,5919308.342214603,33.46509154397083
660732,10000,36,171753,5919308.342214603,33.46509154397083
660732,10000,36,171753,5919308.342214603,33.46509154397083
167939,10000,77,347999,10107730.975197317,28.547955001398073
167939,10000,77,347999,10107730.975197317,28.547955001398073
167939,10000,77,347999,10107730.975197317,28.547955001398073
185130,10000,41,187528,4115245.0207798025,23.574048321607236
185130,10000,41,187528,4115245.0207798025,23.574048321607236
559866,10000,98,505347,12483058.656831784,25.12953257442694
559866,10000,98,505347,12483058.656831784,25.12953257442694
559866,10000,98,505347,12483058.656831784,25.12953257442694
205563,10000,57,267626,6036865.694169956,23.969613337519796
205563,10000,57,267626,6036865.694169956,23.969613337519796
205563,10000,57,267626,6036865.694169956,23.969613337519796
205563,10000,57,267626,6036865.694169956,23.969613337519796
205563,10000,57,267626,6036865.694169956,23.969613337519796
616602,10000,95,497049,13787702.173323583,27.211799475933976
387877,10000,92,472399,11583500.35139336,24.113491497586757
387877,10000,92,472399,11583500.35139336,24.113491497586757
387877,10000,92,472399,11583500.35139336,24.113491497586757
460069,10000,24,142513,3452224.2530921884,23.907521544902867
460069,10000,24,142513,3452224.2530921884,23.907521544902867
460069,10000,24,142513,3452224.2530921884,23.907521544902867
460069,10000,24,142513,3452224.2530921884,23.907521544902867
460069,10000,24,142513,3452224.2530921884,23.907521544902867
448325,10000,64,330661,116672722.4090038,332.07960402874477
448325,10000,64,330661,116672722.4090038,332.07960402874477
448325,10000,64,330661,116672722.4090038,332.07960402874477
448325,10000,64,330661,116672722.4090038,332.07960402874477
666556,10000,79,388530,104514044.5143421,270.0785768554367
666556,10000,79,388530,104514044.5143421,270.0785768554367
666556,10000,79,388530,104514044.5143421,270.0785768554367
666556,10000,79,388530,104514044.5143421,270.0785768554367
66698,10000,75,386342,14485283.650727268,36.32295689040267
66698,10000,75,386342,14485283.650727268,36.32295689040267
66698,10000,75,386342,14485283.650727268,36.32295689040267
66698,10000,75,386342,14485283.650727268,36.32295689040267
859246,10000,32,181399,4437865.626415379,25.360179745430777
859246,10000,32,181399,4437865.626415379,25.360179745430777
859246,10000,32,181399,4437865.626415379,25.360179745430777
859246,10000,32,181399,4437865.626415379,25.360179745430777
183400,10000,1,4908,208660.24459920538,42.51431226552677
183400,10000,1,4908,208660.24459920538,42.51431226552677
460192,10000,11,59140,1499798.7191751834,31.939080791937887
460192,10000,11,59140,1499798.7191751834,31.939080791937887
460192,10000,11,59140,1499798.7191751834,31.939080791937887
59819,10000,84,444400,14538299.97951151,34.36230622541103
59819,10000,84,444400,14538299.97951151,34.36230622541103
59819,10000,84,444400,14538299.97951151,34.36230622541103
59819,10000,84,444400,14538299.97951151,34.36230622541103
59819,10000,84,444400,14538299.97951151,34.36230622541103
531283,10000,90,481178,20384080.95534615,39.62685092570586
531283,10000,90,481178,20384080.95534615,39.62685092570586
531283,10000,90,481178,20384080.95534615,39.62685092570586
415928,10000,66,342524,30724739.85355437,93.35799643655075
415928,10000,66,342524,30724739.85355437,93.35799643655075
415928,10000,66,342524,30724739.85355437,93.35799643655075
415928,10000,66,342524,30724739.85355437,93.35799643655075
525530,10000,89,445130,33288814.750792492,94.77893460223142
525530,10000,89,445130,33288814.750792492,94.77893460223142
914197,10000,52,258976,54252573.13699217,199.3513167835877
914197,10000,52,258976,54252573.13699217,199.3513167835877
914197,10000,52,258976,54252573.13699217,199.3513167835877
650995,10000,66,300072,29279400.482029915,91.29426117641475
650995,10000,66,300072,29279400.482029915,91.29426117641475
650995,10000,66,300072,29279400.482029915,91.29426117641475
650995,10000,66,300072,29279400.482029915,91.29426117641475
271186,10000,60,281062,19568000.653131034,71.56659822506113
271186,10000,60,281062,19568000.653131034,71.56659822506113
887464,10000,95,471213,31624651.26324976,65.8360392690447
887464,10000,95,471213,31624651.26324976,65.8360392690447
887464,10000,95,471213,31624651.26324976,65.8360392690447
887464,10000,95,471213,31624651.26324976,65.8360392690447
77831,10000,44,250426,15474583.899042204,80.12668910532052
77831,10000,44,250426,15474583.899042204,80.12668910532052
77831,10000,44,250426,15474583.899042204,80.12668910532052
757913,10000,22,87284,9753885.238419112,68.3071612151196
757913,10000,22,87284,9753885.238419112,68.3071612151196
757913,10000,22,87284,9753885.238419112,68.3071612151196
757913,10000,22,87284,9753885.238419112,68.3071612151196
644474,10000,73,331453,16863296.21373449,52.554038248655345
644474,10000,73,331453,16863296.21373449,52.554038248655345
574197,10000,26,116806,10890160.853692181,99.32730612762553
574197,10000,26,116806,10890160.853692181,99.32730612762553
574197,10000,26,116806,10890160.853692181,99.32730612762553
574197,10000,26,116806,10890160.853692181,99.32730612762553
574197,10000,26,116806,10890160.853692181,99.32730612762553
118003,10000,39,239394,7867615.689942972,32.760536243661704
292277,10000,70,310862,9079658.735917637,31.59531879436673
292277,10000,70,310862,9079658.735917637,31.59531879436673
292277,10000,70,310862,9079658.735917637,31.59531879436673
292277,10000,70,310862,9079658.735917637,31.59531879436673
292277,10000,70,310862,9079658.735917637,31.59531879436673
131885,10000,35,182402,6888333.045553137,40.82065504772445
131885,10000,35,182402,6888333.045553137,40.82065504772445
643375,9000,5,22767,560667.3154226772,36.88695192551797
643375,9000,5,22767,560667.3154226772,36.88695192551797
643375,9000,5,22767,560667.3154226772,36.88695192551797
615886,10000,58,291734,8766444.610625805,30.36369572739227
615886,10000,58,291734,8766444.610625805,30.36369572739227
615886,10000,58,291734,8766444.610625805,30.36369572739227
615886,10000,58,291734,8766444.610625805,30.36369572739227
861706,10000,72,329780,10556363.466655266,33.86496690916921
861706,10000,72,329780,10556363.466655266,33.86496690916921
861706,10000,72,329780,10556363.466655266,33.86496690916921
475571,10000,3,15269,743563.2803805858,49.11672703839461
475571,10000,3,15269,743563.2803805858,49.11672703839461
626536,10000,74,346408,43362477.26587064,99.63598392759239
626536,10000,74,346408,43362477.26587064,99.63598392759239
626536,10000,74,346408,43362477.26587064,99.63598392759239
626536,10000,74,346408,43362477.26587064,99.63598392759239
814687,10000,72,374142,7769800.309271424,20.22999111610034
814687,10000,72,374142,7769800.309271424,20.22999111610034
814687,10000,72,374142,7769800.309271424,20.22999111610034
571880,10000,65,296580,57841270.66028785,166.26715288987452
312740,8000,5,15672,500328.41653847654,27.13892132652878
312740,8000,5,15672,500328.41653847654,27.13892132652878
883283,10000,59,292096,10973365.454141157,39.4846685270715
883283,10000,59,292096,10973365.454141157,39.4846685270715
883283,10000,59,292096,10973365.454141157,39.4846685270715
883283,10000,59,292096,10973365.454141157,39.4846685270715
980867,10000,64,336295,17797761.32582476,50.550168486193314
980867,10000,64,336295,17797761.32582476,50.550168486193314
980867,10000,64,336295,17797761.32582476,50.550168486193314
980867,10000,64,336295,17797761.32582476,50.550168486193314
980867,10000,64,336295,17797761.32582476,50.550168486193314
164836,10000,20,88688,3830442.211570356,45.49153461756652
164836,10000,20,88688,3830442.211570356,45.49153461756652
164836,10000,20,88688,3830442.211570356,45.49153461756652
534789,10000,64,302933,12287651.488836225,38.67853158709391
534789,10000,64,302933,12287651.488836225,38.67853158709391
534789,10000,64,302933,12287651.488836225,38.67853158709391
534789,10000,64,302933,12287651.488836225,38.67853158709391
131176,10000,54,225129,4668599.934043922,24.445233860227287
131176,10000,54,225129,4668599.934043922,24.445233860227287
331169,10000,58,297748,8118985.9087874,27.76616210436915
331169,10000,58,297748,8118985.9087874,27.76616210436915
331169,10000,58,297748,8118985.9087874,27.76616210436915
122923,10000,53,261315,6269439.677630024,24.15332356495981
122923,10000,53,261315,6269439.677630024,24.15332356495981
122923,10000,53,261315,6269439.677630024,24.15332356495981
859284,10000,87,411433,13557932.455242913,39.31322829503011
859284,10000,87,411433,13557932.455242913,39.31322829503011
859284,10000,87,411433,13557932.455242913,39.31322829503011
709294,10000,9,24940,659502.5895230486,29.665183817721072
709294,10000,9,24940,659502.5895230486,29.665183817721072
550665,10000,64,338066,44203132.9124828,110.5532403771759
550665,10000,64,338066,44203132.9124828,110.5532403771759
321695,10000,92,477897,56085881.81540341,143.76478153669845
321695,10000,92,477897,56085881.81540341,143.76478153669845
321695,10000,92,477897,56085881.81540341,143.76478153669845
321695,10000,92,477897,56085881.81540341,143.76478153669845
321695,10000,92,477897,56085881.81540341,143.76478153669845
62713,10000,44,208501,4258709.454562907,20.61306730337765
62713,10000,44,208501,4258709.454562907,20.61306730337765
62713,10000,44,208501,4258709.454562907,20.61306730337765
62713,10000,44,208501,4258709.454562907,20.61306730337765
278149,10000,77,377980,12989099.660438467,31.11126479150608
278149,10000,77,377980,12989099.660438467,31.11126479150608
278149,10000,77,377980,12989099.660438467,31.11126479150608
278149,10000,77,377980,12989099.660438467,31.11126479150608
298562,10000,36,184605,6108608.784858213,31.092688670126265
298562,10000,36,184605,6108608.784858213,31.092688670126265
298562,10000,36,184605,6108608.784858213,31.092688670126265
298562,10000,36,184605,6108608.784858213,31.092688670126265
298562,10000,36,184605,6108608.784858213,31.092688670126265
51474,10000,8,41383,936205.9108292166,29.270331327759354
51474,10000,8,41383,936205.9108292166,29.270331327759354
51474,10000,8,41383,936205.9108292166,29.270331327759354
51474,10000,8,41383,936205.9108292166,29.270331327759354
442724,10000,24,134068,2714031.2397281104,18.894437963733075
442724,10000,24,134068,2714031.2397281104,18.894437963733075
427384,10000,10,54095,18475580.662506253,321.62523120251115
645476,10000,66,296141,120977906.30792853,348.15663428011203
645476,10000,66,296141,120977906.30792853,348.15663428011203
165279,10000,5,24089,6420931.332005873,390.30379141742327
165279,10000,5,24089,6420931.332005873,390.30379141742327
231223,10000,16,80561,20210940.815825216,295.09709158270664
231223,10000,16,80561,20210940.815825216,295.09709158270664
231223,10000,16,80561,20210940.815825216,295.09709158270664
231223,10000,16,80561,20210940.815825216,295.09709158270664
621326,10000,21,89268,29909764.423925787,396.17101375122576
621326,10000,21,89268,29909764.423925787,396.17101375122576
621326,10000,21,89268,29909764.423925787,396.17101375122576
621326,10000,21,89268,29909764.423925787,396.17101375122576
331043,10000,98,491654,7849954.226531889,15.387426276458811
331043,10000,98,491654,7849954.226531889,15.387426276458811
331043,10000,98,491654,7849954.226531889,15.387426276458811
331043,10000,98,491654,7849954.226531889,15.387426276458811
900264,10000,32,169403,6869560.758748126,37.7069433501596
900264,10000,32,169403,6869560.758748126,37.7069433501596
900264,10000,32,169403,6869560.758748126,37.7069433501596
900264,10000,32,169403,6869560.758748126,37.7069433501596
306033,10000,80,364621,17715502.771646813,44.184765609551285
306033,10000,80,364621,17715502.771646813,44.184765609551285
306033,10000,80,364621,17715502.771646813,44.184765609551285
306033,10000,80,364621,17715502.771646813,44.184765609551285
436026,10000,56,271813,12859342.728033727,49.05578030856327
436026,10000,56,271813,12859342.728033727,49.05578030856327
627690,10000,37,193013,10939157.527745858,69.28098713441933
627690,10000,37,193013,10939157.527745858,69.28098713441933
627690,10000,37,193013,10939157.527745858,69.28098713441933
246735,10000,40,221864,17352574.76581976,81.79283952489394
246735,10000,40,221864,17352574.76581976,81.79283952489394
246735,10000,40,221864,17352574.76581976,81.79283952489394
246735,10000,40,221864,17352574.76581976,81.79283952489394
246735,10000,40,221864,17352574.76581976,81.79283952489394
300446,10000,68,376003,44062887.16805869,126.32680029243241
300446,10000,68,376003,44062887.16805869,126.32680029243241
300446,10000,68,376003,44062887.16805869,126.32680029243241
300446,10000,68,376003,44062887.16805869,126.32680029243241
300446,10000,68,376003,44062887.16805869,126.32680029243241
300735,10000,29,141180,25140407.27922351,161.98375785831269
300735,10000,29,141180,25140407.27922351,161.98375785831269
300735,10000,29,141180,25140407.27922351,161.98375785831269
572114,10000,77,344316,58975649.89756875,183.03212012859265
572114,10000,77,344316,58975649.89756875,183.03212012859265
572114,10000,77,344316,58975649.89756875,183.03212012859265
700880,10000,14,77479,2728758.8766935198,31.74993928904112
700880,10000,14,77479,2728758.8766935198,31.74993928904112
700880,10000,14,77479,2728758.8766935198,31.74993928904112
700880,10000,14,77479,2728758.8766935198,31.74993928904112
700880,10000,14,77479,2728758.8766935198,31.74993928904112
376846,10000,15,97100,3017460.2874931013,35.134475551335996
376846,10000,15,97100,3017460.2874931013,35.134475551335996
271554,10000,96,512208,13211342.007189509,26.604893632604643
271554,10000,96,512208,13211342.007189509,26.604893632604643
271554,10000,96,512208,13211342.007189509,26.604893632604643
271554,10000,96,512208,13211342.007189509,26.604893632604643
907816,10000,76,368372,99405276.60164975,270.5561397517824
907816,10000,76,368372,99405276.60164975,270.5561397517824
907816,10000,76,368372,99405276.60164975,270.5561397517824
397600,10000,67,357836,9738825.446413845,29.874151055977485
397600,10000,67,357836,9738825.446413845,29.874151055977485
397600,10000,67,357836,9738825.446413845,29.874151055977485
455692,10000,69,311539,11838157.529469712,33.59647264121669
455692,10000,69,311539,11838157.529469712,33.59647264121669
455692,10000,69,311539,11838157.529469712,33.59647264121669
455692,10000,69,311539,11838157.529469712,33.59647264121669
542264,10000,32,155854,8240459.558041267,53.434631600055994
857368,10000,11,67567,2401060.334880165,49.96468247577873
857368,10000,11,67567,2401060.334880165,49.96468247577873
857368,10000,11,67567,2401060.334880165,49.96468247577873
857368,10000,11,67567,2401060.334880165,49.96468247577873
303316,10000,99,524714,20996911.572128773,38.77831397439779
303316,10000,99,524714,20996911.572128773,38.77831397439779
303316,10000,99,524714,20996911.572128773,38.77831397439779
777410,10000,44,212102,6974891.844048969,30.91556198462737
777410,10000,44,212102,6974891.844048969,30.91556198462737
777410,10000,44,212102,6974891.844048969,30.91556198462737
452686,10000,62,327890,11420554.509261157,31.49025573607537
452686,10000,62,327890,11420554.509261157,31.49025573607537
452686,10000,62,327890,11420554.509261157,31.49025573607537
698136,10000,78,397366,13627282.830501605,31.53439506687735
698136,10000,78,397366,13627282.830501605,31.53439506687735
698136,10000,78,397366,13627282.830501605,31.53439506687735
698136,10000,78,397366,13627282.830501605,31.53439506687735
698136,10000,78,397366,13627282.830501605,31.53439506687735
686986,10000,60,292339,29932631.391202923,115.25453347162052
686986,10000,60,292339,29932631.391202923,115.25453347162052
965131,10000,9,28503,2193492.0685574585,142.9210764174467
965131,10000,9,28503,2193492.0685574585,142.9210764174467
965131,10000,9,28503,2193492.0685574585,142.9210764174467
143720,10000,79,379602,58977081.683794044,148.93431483486034
143720,10000,79,379602,58977081.683794044,148.93431483486034
285919,10000,33,151036,6121285.156337661,40.09253713131975
285919,10000,33,151036,6121285.156337661,40.09253713131975
947160,10000,36,173332,7194234.809791745,39.52505072083019
947160,10000,36,173332,7194234.809791745,39.52505072083019
947160,10000,36,173332,7194234.809791745,39.52505072083019
401811,10000,35,158990,9239588.225273818,57.912704071965784
401811,10000,35,158990,9239588.225273818,57.912704071965784
401811,10000,35,158990,9239588.225273818,57.912704071965784
249109,10000,58,326245,20286200.219882205,62.78082245465084
249109,10000,58,326245,20286200.219882205,62.78082245465084
249109,10000,58,326245,20286200.219882205,62.78082245465084
249109,10000,58,326245,20286200.219882205,62.78082245465084
968012,10000,83,370177,23148490.020967502,62.06426331241984
968012,10000,83,370177,23148490.020967502,62.06426331241984
968012,10000,83,370177,23148490.020967502,62.06426331241984
721947,9000,15,82381,4553664.1269348785,50.03806726138792
721947,9000,15,82381,4553664.1269348785,50.03806726138792
937558,10000,34,187992,6656542.604064021,34.473568496303045
937558,10000,34,187992,6656542.604064021,34.473568496303045
937558,10000,34,187992,6656542.604064021,34.473568496303045
937558,10000,34,187992,6656542.604064021,34.473568496303045
141237,10000,45,250147,7782098.295028711,31.512158144265847
141237,10000,45,250147,7782098.295028711,31.512158144265847
558349,10000,53,236234,4117990.7698166887,18.702489812255674
558349,10000,53,236234,4117990.7698166887,18.702489812255674
558349,10000,53,236234,4117990.7698166887,18.702489812255674
558349,10000,53,236234,4117990.7698166887,18.702489812255674
510332,10000,39,214169,3632447.867145356,17.370627256235053
510332,10000,39,214169,3632447.867145356,17.370627256235053
510332,10000,39,214169,3632447.867145356,17.370627256235053
928230,10000,3,14260,751745.6282881341,42.26633549772637
928230,10000,3,14260,751745.6282881341,42.26633549772637
928230,10000,3,14260,751745.6282881341,42.26633549772637
120548,10000,63,326782,8901465.745673982,28.471363483029805
120548,10000,63,326782,8901465.745673982,28.471363483029805
856354,10000,67,339987,43250176.3471941,124.20313101872966
856354,10000,67,339987,43250176.3471941,124.20313101872966
856354,10000,67,339987,43250176.3471941,124.20313101872966
856354,10000,67,339987,43250176.3471941,124.20313101872966
177069,10000,25,133973,5530232.949555511,38.576387401094536
177069,10000,25,133973,5530232.949555511,38.576387401094536
233104,10000,70,340650,12640371.574488884,36.868025130040564
233104,10000,70,340650,12640371.574488884,36.868025130040564
671035,10000,96,497285,17370645.24283921,35.21962348240745
671035,10000,96,497285,17370645.24283921,35.21962348240745
671035,10000,96,497285,17370645.24283921,35.21962348240745
575454,10000,7,21467,782501.3896915561,34.04073463391462
575454,10000,7,21467,782501.3896915561,34.04073463391462
394038,10000,90,432142,13366222.579529526,34.53537723316638
394038,10000,90,432142,13366222.579529526,34.53537723316638
394038,10000,90,432142,13366222.579529526,34.53537723316638
394038,10000,90,432142,13366222.579529526,34.53537723316638
394038,10000,90,432142,13366222.579529526,34.53537723316638
958881,10000,96,492158,17478320.820030015,33.48306961174662
958881,10000,96,492158,17478320.820030015,33.48306961174662
921679,10000,44,231864,6354691.713963282,28.30849924502554
921679,10000,44,231864,6354691.713963282,28.30849924502554
921679,10000,44,231864,6354691.713963282,28.30849924502554
608510,10000,58,299612,7919121.510850019,29.695011469072753
608510,10000,58,299612,7919121.510850019,29.695011469072753
608510,10000,58,299612,7919121.510850019,29.695011469072753
608510,10000,58,299612,7919121.510850019,29.695011469072753
370854,10000,79,408532,9908736.217353761,23.785461029611124
370854,10000,79,408532,9908736.217353761,23.785461029611124
370854,10000,79,408532,9908736.217353761,23.785461029611124
370854,10000,79,408532,9908736.217353761,23.785461029611124
870933,10000,54,259400,5513649.360292416,21.079097422753016
870933,10000,54,259400,5513649.360292416,21.079097422753016
667833,10000,9,66034,2369377.0859181127,36.298798233059586
667833,10000,9,66034,2369377.0859181127,36.298798233059586
810947,10000,96,486465,18520528.756692793,37.61764942538868
810947,10000,96,486465,18520528.756692793,37.61764942538868
523409,10000,53,316174,38229280.04445573,141.7902897000162
523409,10000,53,316174,38229280.04445573,141.7902897000162
523409,10000,53,316174,38229280.04445573,141.7902897000162
523409,10000,53,316174,38229280.04445573,141.7902897000162
294632,10000,92,424072,64166844.20105867,151.53312831362774
294632,10000,92,424072,64166844.20105867,151.53312831362774
782383,10000,14,63139,11906967.940074246,197.58586445181518
782383,10000,14,63139,11906967.940074246,197.58586445181518
782383,10000,14,63139,11906967.940074246,197.58586445181518
136139,10000,17,96019,14312360.242312692,159.88567050539658
136139,10000,17,96019,14312360.242312692,159.88567050539658
136139,10000,17,96019,14312360.242312692,159.88567050539658
891045,10000,62,320322,9615242.071129542,28.701137976541027
891045,10000,62,320322,9615242.071129542,28.701137976541027
891045,10000,62,320322,9615242.071129542,28.701137976541027
891045,10000,62,320322,9615242.071129542,28.701137976541027
842086,10000,49,254051,8762783.640954498,35.48895449565818
842086,10000,49,254051,8762783.640954498,35.48895449565818
842086,10000,49,254051,8762783.640954498,35.48895449565818
842086,10000,49,254051,8762783.640954498,35.48895449565818
674464,10000,35,180693,5487970.08427053,32.440813153745594
674464,10000,35,180693,5487970.08427053,32.440813153745594
674464,10000,35,180693,5487970.08427053,32.440813153745594
341068,9000,9,28187,325864.2707596475,12.078388036532736
516709,10000,63,269787,7338355.681650876,25.462726252358042
516709,10000,63,269787,7338355.681650876,25.462726252358042
516709,10000,63,269787,7338355.681650876,25.462726252358042
855057,10000,79,419329,9729358.088033363,24.18119038343753
855057,10000,79,419329,9729358.088033363,24.18119038343753
855057,10000,79,419329,9729358.088033363,24.18119038343753
774823,10000,98,465650,107733825.12217498,220.89644264348507
774823,10000,98,465650,107733825.12217498,220.89644264348507
451764,10000,52,276910,27862930.49023964,105.37367620569992
451764,10000,52,276910,27862930.49023964,105.37367620569992
451764,10000,52,276910,27862930.49023964,105.37367620569992
473748,10000,63,322918,55455480.84732547,195.48416918417658
473748,10000,63,322918,55455480.84732547,195.48416918417658
541512,10000,23,103180,22310558.445046462,256.4142713541761
541512,10000,23,103180,22310558.445046462,256.4142713541761
742134,10000,50,234515,53469754.97541587,232.51242807070363
742134,10000,50,234515,53469754.97541587,232.51242807070363
742134,10000,50,234515,53469754.97541587,232.51242807070363
763063,10000,26,155729,4671908.124481023,26.118021867943657
763063,10000,26,155729,4671908.124481023,26.118021867943657
763063,10000,26,155729,4671908.124481023,26.118021867943657
287686,10000,47,233277,11083411.748859009,46.2390166240504
287686,10000,47,233277,11083411.748859009,46.2390166240504
615233,10000,83,426725,24088286.66853958,66.11970110873706
615233,10000,83,426725,24088286.66853958,66.11970110873706
774388,10000,97,486826,40349204.34228897,78.61314374419887
774388,10000,97,486826,40349204.34228897,78.61314374419887
774388,10000,97,486826,40349204.34228897,78.61314374419887
774388,10000,97,486826,40349204.34228897,78.61314374419887
109139,10000,80,357991,18440118.828284755,58.68494854851658
109139,10000,80,357991,18440118.828284755,58.68494854851658
109139,10000,80,357991,18440118.828284755,58.68494854851658
109139,10000,80,357991,18440118.828284755,58.68494854851658
109139,10000,80,357991,18440118.828284755,58.68494854851658
453851,7000,1,6375,142294.90156708084,22.320768873267582
453851,7000,1,6375,142294.90156708084,22.320768873267582
453851,7000,1,6375,142294.90156708084,22.320768873267582
453851,7000,1,6375,142294.90156708084,22.320768873267582
911207,10000,54,259854,11829700.719888994,45.355922113022565
911207,10000,54,259854,11829700.719888994,45.355922113022565
911207,10000,54,259854,11829700.719888994,45.355922113022565
280867,10000,83,428018,10152963.474275835,24.180163390049813
280867,10000,83,428018,10152963.474275835,24.180163390049813
280867,10000,83,428018,10152963.474275835,24.180163390049813
280867,10000,83,428018,10152963.474275835,24.180163390049813
280867,10000,83,428018,10152963.474275835,24.180163390049813
789393,10000,50,250971,20994522.474588733,95.73018948060815
789393,10000,50,250971,20994522.474588733,95.73018948060815
789393,10000,50,250971,20994522.474588733,95.73018948060815
789393,10000,50,250971,20994522.474588733,95.73018948060815
868245,10000,53,264481,24906147.15197897,94.26539927438692
868245,10000,53,264481,24906147.15197897,94.26539927438692
868245,10000,53,264481,24906147.15197897,94.26539927438692
426688,10000,39,171481,20803205.471042175,113.03827158114575
426688,10000,39,171481,20803205.471042175,113.03827158114575
103659,10000,60,299910,28279885.99887208,84.43074649792557
103659,10000,60,299910,28279885.99887208,84.43074649792557
103659,10000,60,299910,28279885.99887208,84.43074649792557
103659,10000,60,299910,28279885.99887208,84.43074649792557
837602,10000,93,482400,94940393.95840591,206.38853159840997
837602,10000,93,482400,94940393.95840591,206.38853159840997
837602,10000,93,482400,94940393.95840591,206.38853159840997
837602,10000,93,482400,94940393.95840591,206.38853159840997
590768,10000,9,36694,1193943.8676949283,35.154063636065274
590768,10000,9,36694,1193943.8676949283,35.154063636065274
590768,10000,9,36694,1193943.8676949283,35.154063636065274
590768,10000,9,36694,1193943.8676949283,35.154063636065274
964645,10000,88,449989,76503718.33679596,153.10563235316457
964645,10000,88,449989,76503718.33679596,153.10563235316457
964645,10000,88,449989,76503718.33679596,153.10563235316457
602559,10000,78,383781,8363082.363184848,20.793862196382108
602559,10000,78,383781,8363082.363184848,20.793862196382108
602559,10000,78,383781,8363082.363184848,20.793862196382108
602559,10000,78,383781,8363082.363184848,20.793862196382108
846855,10000,60,302466,9704641.871599743,29.166983565295954
846855,10000,60,302466,9704641.871599743,29.166983565295954
846855,10000,60,302466,9704641.871599743,29.166983565295954
846855,10000,60,302466,9704641.871599743,29.166983565295954
846855,10000,60,302466,9704641.871599743,29.166983565295954
707812,10000,98,490374,17113684.657234993,32.40938975866304
707812,10000,98,490374,17113684.657234993,32.40938975866304
317282,10000,77,365968,10269674.084072337,30.992957335553108
317282,10000,77,365968,10269674.084072337,30.992957335553108
317282,10000,77,365968,10269674.084072337,30.992957335553108
836981,10000,89,451321,25328834.683947623,66.30375688149027
836981,10000,89,451321,25328834.683947623,66.30375688149027
836981,10000,89,451321,25328834.683947623,66.30375688149027
836981,10000,89,451321,25328834.683947623,66.30375688149027
706522,10000,22,108636,37985019.76884571,338.62439048558895
706522,10000,22,108636,37985019.76884571,338.62439048558895
706522,10000,22,108636,37985019.76884571,338.62439048558895
706522,10000,22,108636,37985019.76884571,338.62439048558895
706522,10000,22,108636,37985019.76884571,338.62439048558895
388578,8000,2,8712,50991.669068242714,4.479295200719679
388578,8000,2,8712,50991.669068242714,4.479295200719679
129343,10000,41,206894,9145400.71978868,46.86596464262088
129343,10000,41,206894,9145400.71978868,46.86596464262088
129343,10000,41,206894,9145400.71978868,46.86596464262088
711252,10000,68,337877,17037319.31040228,47.60290639186976
711252,10000,68,337877,17037319.31040228,47.60290639186976
711252,10000,68,337877,17037319.31040228,47.60290639186976
868418,10000,33,182698,10849008.275016872,58.1166810941628
868418,10000,33,182698,10849008.275016872,58.1166810941628
868418,10000,33,182698,10849008.275016872,58.1166810941628
549289,10000,4,27051,900553.1169782247,32.256601548873434
549289,10000,4,27051,900553.1169782247,32.256601548873434
549289,10000,4,27051,900553.1169782247,32.256601548873434
66611,9000,5,15482,201714.91706217628,13.956640257763123
66611,9000,5,15482,201714.91706217628,13.956640257763123
804549,10000,42,192799,3429273.891388814,17.586431082145154
804549,10000,42,192799,3429273.891388814,17.586431082145154
380955,10000,52,231384,5369303.858634157,23.907840063345756
380955,10000,52,231384,5369303.858634157,23.907840063345756
380955,10000,52,231384,5369303.858634157,23.907840063345756
235779,10000,77,370513,7570752.206395695,20.491909855185025
235779,10000,77,370513,7570752.206395695,20.491909855185025
235779,10000,77,370513,7570752.206395695,20.491909855185025
85228,9000,22,101474,3270177.0466591306,31.457283500824325
85228,9000,22,101474,3270177.0466591306,31.457283500824325
130832,10000,75,431558,16988433.48620801,38.221914138590456
130832,10000,75,431558,16988433.48620801,38.221914138590456
685011,10000,29,139197,5747370.1905876305,41.910246629315914
685011,10000,29,139197,5747370.1905876305,41.910246629315914
958231,10000,5,28108,2091124.8889210257,71.30332146602557
958231,10000,5,28108,2091124.8889210257,71.30332146602557
958231,10000,5,28108,2091124.8889210257,71.30332146602557
958231,10000,5,28108,2091124.8889210257,71.30332146602557
924297,10000,26,138192,6752623.748259349,46.3822146928935
924297,10000,26,138192,6752623.748259349,46.3822146928935
924297,10000,26,138192,6752623.748259349,46.3822146928935
230611,10000,20,109209,4174970.034843262,39.71902808468803
230611,10000,20,109209,4174970.034843262,39.71902808468803
584594,10000,75,336895,13006417.241321266,33.23367283403786
584594,10000,75,336895,13006417.241321266,33.23367283403786
584594,10000,75,336895,13006417.241321266,33.23367283403786
584594,10000,75,336895,13006417.241321266,33.23367283403786
107787,10000,29,157470,42206613.181100145,277.85874586368504
107787,10000,29,157470,42206613.181100145,277.85874586368504
107787,10000,29,157470,42206613.181100145,277.85874586368504
107787,10000,29,157470,42206613.181100145,277.85874586368504
